name,acc,short_l,short_l/2,short_l/5,med_l,med_l/2,med_l/5,long_l,long_l/2,long_l/5
3V3L_1_A,50.486,100.0,100.0,100.0,67.059,95.238,100.0,60.0,76.19,100.0
2OZ4_d2oz4a3,53.387,64.286,83.333,87.5,70.238,85.714,81.25,72.619,66.667,87.5
1C4E_1_A,29.061,60.0,58.824,57.143,28.571,23.529,42.857,51.429,52.941,28.571
4BTS_32_AV,70.708,62.308,56.923,38.462,62.308,52.308,42.308,90.0,95.385,100.0
3IRA_1_A,57.085,42.775,50.0,91.176,77.457,66.279,55.882,68.786,100.0,100.0
4V8G_22_AV,46.921,50.82,43.333,16.667,59.016,53.333,50.0,8.197,6.667,0.0
2YZQ_d2yzqa1,47.873,69.872,69.231,100.0,64.744,76.923,100.0,57.051,48.718,51.613
4LDA_1_A,56.507,36.641,33.846,38.462,64.885,78.462,92.308,90.076,98.462,100.0
1DEB_1_A,92.695,46.296,59.259,50.0,100.0,100.0,100.0,100.0,100.0,100.0
1J34_1_A,56.331,51.163,67.188,92.0,52.713,45.312,52.0,52.713,84.375,100.0
4GS7_d4gs7c1,51.419,72.165,100.0,100.0,80.412,95.833,100.0,69.072,100.0,100.0
3OMY_1_A,68.528,48.077,42.308,100.0,42.308,42.308,90.0,92.308,84.615,60.0
2ZEZ_1_A,53.119,56.944,54.167,46.429,51.389,73.611,96.429,98.611,100.0,100.0
1B5F_2_B,60.351,60.92,100.0,100.0,51.724,74.419,100.0,60.92,44.186,29.412
1TQZ_1_A,57.765,84.211,100.0,100.0,81.203,100.0,100.0,48.872,36.364,46.154
3QVE_1_A,49.953,69.784,100.0,100.0,74.82,100.0,100.0,53.957,59.42,100.0
3N3Y_1_A,69.454,62.963,54.63,51.163,57.87,43.519,25.581,61.111,92.593,100.0
3LAZ_1_A,52.582,54.545,87.755,100.0,26.263,40.816,100.0,11.111,14.286,36.842
2ATR_1_A,61.387,71.014,89.855,100.0,73.913,100.0,100.0,41.304,50.725,81.481
3ABN_1_A,55.693,100.0,100.0,100.0,100.0,100.0,100.0,85.185,92.308,100.0
4L5E_1_A,67.391,43.478,82.609,100.0,52.174,56.522,88.889,76.087,60.87,55.556
1PVH_2_B,62.498,43.787,35.714,24.242,69.822,55.952,51.515,49.112,46.429,33.333
4BSJ_1_A,68.6,62.931,58.621,78.261,59.052,69.828,86.957,64.655,74.138,89.13
1GJJ_d1gjja1,41.84,48.0,40.0,20.0,62.0,60.0,70.0,62.0,48.0,30.0
4BTS_1_A0,47.658,67.299,72.381,100.0,72.986,81.905,100.0,50.237,28.571,23.81
3BBP_2_D,90.374,84.507,82.857,57.143,100.0,100.0,100.0,100.0,100.0,100.0
1UN8_d1un8b1,63.43,40.465,30.841,25.581,46.047,43.925,51.163,63.721,53.271,46.512
1RJU_1_V,30.247,63.889,77.778,85.714,69.444,83.333,100.0,63.889,55.556,42.857
1A6B_2_B,52.75,20.0,20.0,12.5,62.5,35.0,12.5,100.0,100.0,100.0
2AA3_d2aa3d2,63.456,48.795,65.06,81.818,65.663,91.566,93.939,63.253,62.651,57.576
3FWC_2_B,90.303,63.529,61.905,52.941,100.0,100.0,100.0,100.0,100.0,100.0
1EMX_1_A,33.111,43.333,46.667,66.667,43.333,40.0,33.333,100.0,100.0,100.0
1XKI_1_A,58.783,88.272,100.0,100.0,90.741,96.296,100.0,53.704,66.667,84.375
4V9G_2_AB,67.713,79.268,68.293,56.25,100.0,100.0,100.0,100.0,100.0,100.0
2C5K_2_T,69.915,75.789,70.213,63.158,62.105,44.681,52.632,34.737,34.043,68.421
4DCK_1_A,69.422,64.881,58.333,63.636,61.905,53.571,45.455,54.762,35.714,33.333
3OAG_1_A,55.018,68.675,86.747,100.0,68.675,86.747,100.0,81.325,75.904,69.697
1DQC_1_A,40.42,71.622,100.0,100.0,52.703,48.649,64.286,77.027,70.27,71.429
4Z02_1_A,55.879,64.0,87.097,100.0,63.2,75.806,100.0,32.8,32.258,44.0
2KNP_1_A,40.312,72.727,100.0,100.0,48.485,93.75,100.0,21.212,6.25,16.667
2Q86_d2q86c2,46.631,63.415,95.122,100.0,74.39,97.561,100.0,51.22,68.293,100.0
1N7S_4_D,95.592,48.485,57.576,61.538,100.0,100.0,100.0,100.0,100.0,100.0
1T33_d1t33b2,66.098,43.182,33.333,30.769,65.909,51.515,50.0,48.485,40.909,46.154
3MXO_1_A,61.682,64.356,61.386,77.5,52.97,50.495,90.0,83.663,94.059,100.0
3PCO_d3pcoa-,67.224,49.174,51.24,93.75,59.504,61.983,83.333,67.355,59.504,58.333
1WEK_1_A,64.895,53.456,57.407,67.442,52.995,46.296,51.163,88.94,97.222,97.674
4OU6_1_A,42.4,65.789,76.316,60.0,82.895,73.684,46.667,60.526,55.263,60.0
3KP8_1_A,47.454,43.396,52.83,100.0,63.208,54.717,38.095,29.245,30.189,52.381
5E0I_1_A,66.993,60.51,56.41,51.613,68.153,60.256,38.71,71.975,71.795,64.516
1Y02_d1y02a2,39.928,47.059,68.0,80.0,49.02,64.0,70.0,58.824,52.0,50.0
2K4Z_1_A,64.39,66.4,100.0,100.0,69.6,100.0,100.0,63.2,61.29,84.0
4LHK_1_A,58.188,65.69,47.059,25.532,59.833,26.891,2.128,48.117,73.109,100.0
2L2I_2_B,57.476,85.714,85.714,87.5,100.0,100.0,100.0,100.0,100.0,100.0
3OHE_1_A,54.265,57.664,73.529,100.0,68.613,67.647,100.0,58.394,61.765,100.0
4N7C_1_A,52.708,53.977,47.727,31.429,52.273,48.864,45.714,76.705,73.864,74.286
1WGQ_1_A,56.881,100.0,100.0,100.0,100.0,100.0,100.0,70.642,81.481,100.0
3QEC_1_A,60.856,78.0,88.0,86.667,66.0,80.0,100.0,70.667,84.0,100.0
3OEO_1_A,77.128,78.986,65.217,33.333,82.609,68.116,51.852,56.522,49.275,40.741
1CID_1_A,64.42,72.316,92.045,100.0,80.226,87.5,94.286,84.181,98.864,100.0
3IPJ_1_A,52.066,57.895,100.0,100.0,57.895,74.468,100.0,56.842,95.745,100.0
1LKT_1_A,53.245,64.423,98.077,100.0,75.962,82.692,100.0,26.923,48.077,100.0
2F23_d2f23b2,40.667,65.823,100.0,100.0,88.608,100.0,100.0,44.304,33.333,46.667
2ZGI_1_A,68.564,57.724,66.667,100.0,57.724,55.285,81.633,67.886,63.415,51.02
3U26_1_A,66.56,50.0,36.752,34.783,54.274,72.65,91.304,56.41,82.051,91.304
2L2F_1_A,50.909,98.148,98.148,100.0,94.444,92.593,85.714,64.815,53.704,57.143
4KG1_1_A,54.242,72.0,68.0,93.333,66.0,61.333,100.0,94.667,100.0,100.0
3SHG_2_B,66.756,34.426,26.667,16.667,68.852,60.0,41.667,32.787,23.333,8.333
1D2T_1_A,63.298,59.307,50.435,58.696,70.13,61.739,60.87,61.039,61.739,58.696
2VGN_d2vgna3,49.751,33.333,23.077,23.81,65.714,63.462,80.952,100.0,100.0,100.0
1IYJ_d1iyjd3,48.179,72.18,74.242,96.154,69.925,90.909,92.308,81.955,96.97,100.0
4A54_2_B,75.888,92.308,88.462,90.0,96.154,92.308,80.0,100.0,100.0,100.0
2K59_1_B,63.52,35.714,28.571,40.0,100.0,100.0,100.0,75.0,100.0,100.0
4BRW_2_B,44.111,89.333,89.189,93.333,97.333,97.297,100.0,100.0,100.0,100.0
4I0X_1_A,73.564,74.468,76.596,72.222,78.723,70.213,50.0,37.234,21.277,16.667
2IJL_1_A,67.281,36.296,49.254,100.0,40.741,31.343,66.667,54.815,43.284,37.037
2LBV_1_A,62.055,70.701,98.718,100.0,95.541,100.0,100.0,61.146,80.769,96.774
2Q8G_d2q8ga1,62.746,71.605,64.198,53.125,83.951,71.605,59.375,41.975,30.864,37.5
1WHL_1_A,48.188,57.895,78.723,94.737,83.158,100.0,100.0,68.421,93.617,100.0
4V98_5_AM,76.471,93.548,87.097,75.0,100.0,100.0,100.0,100.0,100.0,100.0
2YUB_1_A,57.211,62.712,52.542,52.174,51.695,44.068,73.913,63.559,88.136,95.652
2MTS_1_A,43.739,69.841,67.742,66.667,95.238,93.548,91.667,49.206,22.581,0.0
3WE2_1_A,56.458,43.537,52.055,96.552,51.02,57.534,100.0,65.986,64.384,58.621
5HL6_1_A,55.792,61.798,77.528,97.143,46.067,74.157,100.0,57.303,74.157,100.0
3G1J_1_A,44.432,72.043,100.0,100.0,100.0,100.0,100.0,43.011,47.826,100.0
3RMQ_1_A,53.9,65.517,100.0,100.0,49.138,44.828,65.217,63.793,56.897,56.522
1BIH_d1bihb1,54.844,76.596,91.489,100.0,73.404,74.468,83.333,100.0,100.0,100.0
3SXU_1_A,54.865,51.333,50.667,80.0,56.0,57.333,66.667,64.667,77.333,80.0
2QFA_2_B,89.62,59.677,48.387,25.0,100.0,100.0,100.0,100.0,100.0,100.0
2XPP_2_B,39.062,85.714,76.19,50.0,100.0,100.0,100.0,100.0,100.0,100.0
1RFF_d1rffb1,62.725,70.899,71.277,83.784,49.206,55.319,86.486,61.376,51.064,72.973
2LR8_1_A,53.082,65.714,62.857,71.429,64.286,57.143,57.143,42.857,28.571,21.429
5EWO_1_A,60.042,41.228,27.193,22.222,55.263,52.632,37.778,62.719,75.439,93.333
1KOE_1_A,50.892,62.791,66.279,91.176,58.14,51.163,20.588,68.023,75.581,88.235
1XKR_1_A,62.232,62.621,68.932,95.122,64.563,78.641,100.0,46.602,47.573,26.829
1CUN_1_A,81.106,52.582,34.906,40.476,77.465,68.868,76.19,59.624,55.66,66.667
3EZJ_1_A,64.034,65.56,68.333,95.833,54.772,57.5,83.333,62.241,62.5,72.917
3BFM_1_A,64.301,69.787,95.727,100.0,78.298,86.325,100.0,63.83,77.778,97.872
1T0G_1_A,42.017,42.202,37.037,42.857,72.477,64.815,61.905,21.101,14.815,23.81
4X3I_1_A,33.256,55.696,53.846,33.333,82.278,74.359,53.333,64.557,53.846,46.667
3LLP_d3llpb2,36.551,41.176,76.271,100.0,52.941,64.407,100.0,55.462,47.458,56.522
4FC3_3_E,52.585,74.39,98.78,100.0,74.39,93.902,100.0,36.585,30.488,43.75
4OFA_1_A,57.241,45.833,31.25,23.684,58.333,57.292,55.263,55.208,42.708,42.105
3PP9_1_A,65.857,60.428,96.774,100.0,77.54,100.0,100.0,49.733,68.817,91.892
2YLE_2_B,58.957,79.31,57.143,20.0,100.0,100.0,100.0,100.0,100.0,100.0
2EV0_1_A,71.33,50.704,78.873,100.0,46.479,53.521,100.0,65.493,61.972,85.714
2MQW_1_A,67.988,55.215,41.975,31.25,56.442,48.148,40.625,72.393,67.901,56.25
2E8D_1_A,52.686,68.182,36.364,0.0,77.273,63.636,50.0,86.364,72.727,25.0
2NRT_1_A,72.117,49.091,68.182,100.0,53.636,64.545,100.0,50.909,52.727,75.0
3Q87_2_B,56.034,45.882,49.412,79.412,65.882,100.0,100.0,73.529,85.882,85.294
3IIQ_1_A,62.766,62.651,60.484,89.796,46.988,62.097,87.755,44.177,41.129,69.388
3J47_5_Q,95.84,80.0,66.667,60.0,100.0,100.0,100.0,72.0,41.667,40.0
1NE9_d1ne9a2,67.764,49.123,74.118,94.118,67.251,84.706,100.0,47.953,63.529,100.0
4ESB_1_A,67.358,54.783,61.404,100.0,56.522,68.421,100.0,29.565,28.07,13.043
1DVK_1_A,58.047,56.069,59.302,55.882,73.988,74.419,61.765,60.116,53.488,41.176
1UMD_d1umdd1,57.472,48.925,47.312,56.757,66.129,60.215,75.676,68.28,83.871,83.784
2GU0_d2gu0b1,55.961,50.0,49.296,71.429,81.69,81.69,64.286,67.606,63.38,60.714
2O6L_1_A,55.636,51.765,43.529,41.176,31.176,42.353,97.059,76.471,92.941,100.0
3LG8_1_A,56.435,50.0,33.962,23.81,53.774,37.736,23.81,69.811,98.113,100.0
2DAJ_1_A,51.105,45.055,80.0,100.0,70.33,97.778,100.0,51.648,75.556,100.0
2F42_1_A,72.553,52.514,69.663,100.0,55.866,48.315,42.857,54.19,43.82,40.0
2LDI_1_A,55.941,56.604,64.151,100.0,43.396,50.943,100.0,78.302,100.0,100.0
1YJG_1_A,63.824,66.456,63.291,51.613,70.253,73.418,70.968,56.962,48.101,64.516
4LZD_d4lzda1,51.132,42.553,38.298,61.111,38.298,42.553,88.889,36.17,29.787,27.778
2K5G_1_A,63.052,74.346,93.684,100.0,76.963,100.0,100.0,74.346,89.474,100.0
1DQP_1_A,64.72,54.348,42.609,34.783,58.696,55.652,60.87,53.478,38.261,34.783
1QF8_1_A,58.826,67.582,63.736,100.0,70.33,65.934,97.222,57.692,52.747,55.556
3B1U_d3b1ua1,46.63,52.294,61.111,66.667,50.459,50.0,80.952,95.413,100.0,100.0
2L01_1_A,55.861,64.935,94.737,100.0,68.831,76.316,100.0,25.974,47.368,100.0
4V3P_40_LH,73.085,67.662,72.0,77.5,76.119,64.0,52.5,41.791,58.0,90.0
5HNM_1_A,61.39,57.36,60.204,97.436,68.02,63.265,92.308,59.898,66.327,87.179
2M14_2_B,67.111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4ZVF_1_A,56.979,44.767,52.326,100.0,48.256,46.512,52.941,85.465,97.674,100.0
1EG4_d1eg4a2,50.367,55.67,41.667,31.579,48.454,37.5,26.316,30.928,20.833,21.053
2IVD_d2ivdb2,55.907,58.333,68.519,100.0,85.185,98.148,100.0,98.148,100.0,100.0
1M1X_d1m1xb3,47.557,81.176,100.0,100.0,90.588,100.0,100.0,60.0,64.286,64.706
3RBS_1_A,70.892,66.184,82.524,100.0,75.362,88.35,97.561,84.541,100.0,100.0
2MPE_1_A,56.462,62.308,73.846,92.308,74.615,100.0,100.0,63.846,58.462,50.0
2LQV_1_A,60.096,71.429,88.462,95.238,81.905,94.231,100.0,69.524,59.615,66.667
1V5A_1_A,39.286,39.286,35.714,40.0,35.714,42.857,80.0,64.286,71.429,60.0
1UL4_1_A,59.549,47.872,76.596,94.444,48.936,51.064,55.556,86.17,85.106,83.333
1YE9_1_A,75.57,62.389,64.602,100.0,50.885,74.336,95.556,45.575,53.982,97.778
2N2S_1_A,37.012,56.25,68.75,100.0,43.75,37.5,83.333,100.0,100.0,100.0
3C5X_2_C,43.042,72.308,76.923,100.0,50.0,72.308,100.0,34.615,27.692,38.462
1E5C_1_A,39.939,70.115,72.093,52.941,64.368,74.419,76.471,45.977,67.442,88.235
1UUN_1_A,71.32,63.587,66.304,61.111,57.609,71.739,50.0,77.174,84.783,91.667
1PX2_d1px2b2,65.552,69.608,86.275,100.0,60.784,94.118,100.0,65.196,55.882,67.5
1M55_1_A,62.818,72.081,72.449,79.487,71.574,69.388,79.487,65.99,89.796,100.0
1R2R_1_A,58.854,47.581,38.71,55.102,47.177,52.419,77.551,50.403,55.645,51.02
2JSS_2_B,76.951,74.194,70.968,58.333,100.0,100.0,100.0,100.0,100.0,100.0
3BM1_1_A,66.756,49.18,43.956,47.222,44.809,37.363,47.222,84.699,90.11,100.0
4NSM_1_A,71.256,60.92,58.14,35.294,58.621,32.558,17.647,52.874,44.186,29.412
3C8D_d3c8db2,62.021,50.0,49.194,71.429,64.516,63.71,83.673,81.048,99.194,100.0
2YYB_1_A,56.857,64.05,58.678,87.5,47.934,64.463,100.0,45.455,43.802,56.25
2LFW_2_B,75.858,72.581,64.516,50.0,100.0,100.0,100.0,100.0,100.0,100.0
1RWJ_1_A,40.665,52.439,58.537,100.0,79.268,75.61,93.75,85.366,73.171,50.0
1YWY_1_A,43.791,100.0,100.0,100.0,85.135,100.0,100.0,77.027,78.378,85.714
1T7S_1_A,83.757,78.102,77.941,74.074,81.752,73.529,44.444,63.504,52.941,40.741
1VIO_d1viob2,40.115,55.357,100.0,100.0,55.357,100.0,100.0,60.714,50.0,36.364
4BJT_2_D,83.673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2LLM_1_A,71.174,90.698,95.238,87.5,100.0,100.0,100.0,100.0,100.0,100.0
1EWF_d1ewfa2,67.331,78.661,89.916,100.0,70.293,99.16,100.0,66.946,78.992,100.0
3HA2_1_A,62.263,40.113,26.136,20.0,80.226,73.864,62.857,91.525,96.591,100.0
4TR8_d4tr8b3,52.831,77.049,98.361,100.0,74.59,93.443,100.0,72.131,93.443,100.0
2HFE_3_C,67.621,52.632,60.714,100.0,38.596,50.0,100.0,22.807,10.714,0.0
2EZL_1_A,61.851,60.606,61.224,100.0,77.778,67.347,73.684,63.636,53.061,31.579
2E6R_1_A,70.546,72.826,67.391,94.444,61.957,54.348,72.222,72.826,63.043,83.333
3S93_1_A,51.313,55.882,64.706,100.0,70.588,62.745,100.0,51.961,49.02,40.0
2N2J_1_A,64.646,82.258,80.645,100.0,67.742,100.0,100.0,41.935,45.161,50.0
3MEP_1_A,53.132,68.687,91.919,100.0,69.697,84.848,97.436,91.414,94.949,100.0
4JDU_1_A,59.932,52.558,46.729,65.116,57.209,47.664,41.86,79.535,94.393,100.0
2KSN_1_A,59.583,54.015,52.941,100.0,70.803,60.294,74.074,73.723,63.235,59.259
1XV2_1_A,58.886,51.477,64.407,82.979,60.338,65.254,97.872,71.73,77.966,91.489
1WKT_1_A,29.855,61.364,63.636,70.588,69.318,52.273,41.176,54.545,50.0,70.588
4Q0X_3_E,81.481,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4JMN_1_A,64.356,80.909,84.545,100.0,60.909,71.818,86.364,72.727,67.273,54.545
4DXF_1_A,61.707,71.569,83.333,97.5,59.804,80.392,92.5,57.353,61.765,80.0
2GDC_2_B,94.558,57.143,60.0,75.0,100.0,100.0,100.0,71.429,40.0,0.0
1T2Y_1_A,38.08,48.0,75.0,100.0,60.0,58.333,40.0,64.0,58.333,40.0
4HP3_2_C,47.059,51.389,44.444,57.143,52.778,50.0,64.286,55.556,55.556,50.0
1SKZ_1_A,51.673,55.462,72.881,95.652,52.101,61.017,73.913,77.311,55.932,0.0
3CC8_1_A,65.383,60.435,46.957,47.826,54.783,76.522,100.0,69.565,84.348,93.478
1XWJ_2_B,78.993,42.308,53.846,40.0,100.0,100.0,100.0,100.0,100.0,100.0
4J8E_1_A,62.531,39.429,52.874,100.0,33.143,51.724,100.0,25.714,20.69,22.857
3LAX_1_A,54.112,61.468,90.741,100.0,54.128,75.926,100.0,68.807,94.444,100.0
3H51_1_A,61.397,67.308,100.0,100.0,92.949,100.0,100.0,44.231,61.538,100.0
2P28_2_B,76.592,44.24,57.407,79.07,53.917,40.741,30.233,62.673,56.481,74.419
4P9F_1_A,68.986,57.209,55.14,95.349,61.86,54.206,65.116,41.395,38.318,41.86
2HD0_1_A,63.171,64.062,68.75,100.0,50.0,56.25,56.0,76.562,70.312,56.0
4XR8_3_F,61.856,62.914,97.333,100.0,75.497,69.333,63.333,54.967,58.667,73.333
3BOP_1_A,56.115,72.571,82.759,100.0,72.0,75.862,100.0,61.143,78.161,97.143
1UTY_1_A,63.454,60.428,95.699,100.0,66.31,98.925,100.0,60.428,64.516,97.297
1LAJ_2_A,62.888,81.567,75.0,51.163,71.429,56.481,32.558,53.917,64.815,93.023
1USU_2_B,61.094,68.824,77.647,100.0,94.706,100.0,100.0,57.647,91.765,97.059
2COT_d2cota2,47.699,18.919,16.667,42.857,54.054,44.444,57.143,100.0,100.0,100.0
2JU4_1_A,72.123,85.057,83.721,88.235,100.0,100.0,100.0,100.0,100.0,100.0
4HSP_1_A,54.939,67.333,74.667,100.0,68.667,96.0,100.0,78.667,94.667,100.0
3T0O_1_A,59.059,49.58,44.538,59.574,48.319,37.815,40.426,65.126,61.345,42.553
3F2I_1_A,57.857,50.0,48.837,55.882,54.651,65.116,94.118,84.302,84.884,91.176
3PIS_1_D,44.773,78.571,95.238,100.0,47.619,61.905,87.5,47.619,47.619,75.0
3LYD_1_A,64.845,67.081,88.75,100.0,87.578,100.0,100.0,80.124,91.25,100.0
4WYB_2_B,87.437,82.609,80.435,77.778,100.0,100.0,100.0,100.0,100.0,100.0
2LXP_3_C,49.376,74.138,100.0,100.0,31.034,24.138,63.636,67.241,72.414,63.636
3LD9_1_A,62.696,48.43,33.333,25.0,69.058,60.36,43.182,57.399,66.667,79.545
2J9V_1_A,58.718,84.848,79.592,68.421,60.606,57.143,42.105,28.283,22.449,10.526
3FBU_1_A,62.244,64.286,100.0,100.0,77.381,100.0,100.0,54.762,69.048,90.909
2LR4_1_A,51.831,61.719,100.0,100.0,53.125,85.938,100.0,75.781,100.0,100.0
1D6G_1_A,47.533,29.787,17.391,22.222,21.277,26.087,22.222,68.085,65.217,66.667
2VO9_1_A,57.777,56.425,57.303,94.286,64.246,52.809,42.857,39.106,38.202,71.429
2KA3_1_A,58.184,73.457,72.84,87.5,64.198,48.148,56.25,85.802,82.716,81.25
2L2N_1_A,60.266,66.019,100.0,100.0,80.583,100.0,100.0,48.544,35.294,35.0
2PLR_1_A,66.261,54.46,48.113,45.238,71.831,67.925,66.667,55.869,57.547,54.762
1QOW_1_A,32.75,25.0,0.0,0.0,90.0,90.0,100.0,45.0,10.0,0.0
3C96_d3c96a2,54.151,63.964,69.091,100.0,70.27,100.0,100.0,71.171,100.0,100.0
2ENQ_1_A,58.3,60.127,63.291,90.323,65.19,77.215,87.097,72.152,93.671,100.0
1EM9_1_A,57.874,42.208,40.26,33.333,61.688,58.442,50.0,64.286,62.338,63.333
1N0X_3_P,40.136,9.524,0.0,0.0,33.333,10.0,25.0,85.714,70.0,25.0
4E08_1_A,59.221,49.474,57.895,94.737,39.474,36.842,44.737,85.789,96.842,100.0
4PEO_1_A,57.786,53.774,88.679,100.0,73.585,96.226,100.0,89.623,96.226,100.0
1JJ2_10_H,58.859,83.234,81.928,63.636,83.832,83.133,81.818,74.85,87.952,93.939
4F5V_d4f5va3,64.918,51.02,35.714,41.026,47.449,38.776,41.026,71.939,55.102,28.205
4E01_d4e01a1,63.614,67.123,53.425,37.931,71.233,57.534,51.724,43.151,35.616,10.345
3NHQ_d3nhqg3,67.648,61.17,67.021,78.378,54.255,68.085,89.189,59.574,47.872,45.946
1UIT_1_A,64.249,51.282,60.345,100.0,65.812,98.276,100.0,94.872,100.0,100.0
4R42_1_A,71.523,58.898,61.864,78.723,72.458,61.017,38.298,43.644,43.22,36.17
2NN6_d2nn6h1,42.162,76.842,100.0,100.0,64.211,91.489,100.0,70.526,100.0,100.0
2KVP_1_A,63.027,55.152,45.122,60.606,64.242,75.61,96.97,61.212,81.707,90.909
3FJO_d3fjoa1,54.756,42.197,39.535,82.353,53.757,51.163,61.765,91.908,98.837,100.0
2PIM_1_A,59.866,65.248,94.286,92.857,82.27,91.429,89.286,100.0,100.0,100.0
2RFA_1_A,62.079,45.259,36.207,34.783,82.328,79.31,82.609,84.052,81.034,80.435
1L8F_1_A,54.403,57.005,63.107,97.561,64.251,69.903,97.561,64.734,63.107,70.732
4V4W_15_AN,56.893,50.82,83.333,100.0,39.344,23.333,33.333,91.803,83.333,91.667
4C9Y_1_A,59.469,65.854,68.852,100.0,58.537,52.459,62.5,53.659,47.541,33.333
3VVV_1_A,52.049,61.789,62.295,70.833,85.366,85.246,91.667,71.545,90.164,100.0
2A61_1_A,74.132,62.759,72.222,100.0,60.69,58.333,100.0,53.793,44.444,37.931
4HHX_1_A,53.532,36.667,31.667,50.0,54.167,43.333,33.333,66.667,58.333,50.0
2N3S_1_A,48.11,93.056,100.0,100.0,95.833,100.0,100.0,98.611,100.0,100.0
3BY8_1_A,51.247,52.113,88.732,100.0,61.972,85.915,100.0,23.944,18.31,25.0
3CNX_1_A,60.003,63.529,84.706,100.0,76.471,100.0,100.0,56.471,92.941,100.0
2P12_1_A,61.304,75.568,96.591,100.0,75.568,90.909,94.286,30.682,29.545,37.143
1J7N_d1j7nb1,65.095,58.228,48.305,48.936,85.654,79.661,72.34,56.962,47.458,44.681
5AFU_20_c,39.646,80.645,60.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
3UL0_2_C,37.429,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1A5T_d1a5ta2,67.514,54.589,57.282,58.537,67.633,56.311,53.659,64.251,79.612,97.561
4OHJ_1_A,58.906,73.799,65.789,46.667,55.022,40.351,26.667,78.166,70.175,57.778
2L87_1_A,45.675,74.074,61.538,40.0,100.0,100.0,100.0,100.0,100.0,100.0
2M0W_1_A,24.386,52.174,45.455,25.0,100.0,100.0,100.0,69.565,36.364,0.0
5CJ3_1_A,59.014,84.444,100.0,100.0,68.148,89.552,100.0,60.0,62.687,59.259
2GSR_d2gsrb1,61.191,50.382,53.846,69.231,87.786,87.692,80.769,44.275,38.462,23.077
1OR7_1_A,77.766,59.794,52.577,71.053,55.67,38.144,15.789,40.722,31.959,39.474
5A21_2_C,62.402,38.235,27.451,40.0,82.353,80.392,60.0,86.275,82.353,70.0
2RTY_1_A,50.778,83.333,93.333,100.0,53.333,86.667,100.0,86.667,80.0,66.667
1L8N_d1l8na2,55.805,58.993,59.42,100.0,61.871,57.971,92.593,41.727,52.174,77.778
4JGT_d4jgtc1,54.756,25.532,15.714,28.571,63.121,58.571,53.571,81.56,98.571,100.0
2W9U_1_A,33.79,39.13,43.478,66.667,39.13,34.783,66.667,47.826,39.13,44.444
3WY9_2_C,37.722,46.875,31.25,33.333,100.0,100.0,100.0,100.0,100.0,100.0
2VGA_1_A,57.352,82.126,77.67,65.854,77.295,74.757,68.293,75.845,74.757,63.415
1RHY_1_A,54.262,63.861,70.297,85.0,69.307,80.198,95.0,63.861,75.248,97.5
4FA8_2_E,57.013,65.986,61.644,55.172,68.707,60.274,51.724,59.864,54.795,62.069
2Q9Q_d2q9qf2,40.874,40.351,32.143,36.364,47.368,46.429,45.455,19.298,39.286,100.0
4H10_2_B,78.811,57.746,45.714,21.429,42.254,45.714,50.0,100.0,100.0,100.0
2GQB_1_A,60.574,63.077,40.0,34.615,80.0,70.769,61.538,66.923,55.385,38.462
3GRD_1_A,59.507,70.149,100.0,100.0,100.0,100.0,100.0,61.94,88.06,100.0
1U2U_1_A,76.889,59.375,62.5,66.667,100.0,100.0,100.0,100.0,100.0,100.0
5CDP_2_B,63.008,51.053,49.474,42.105,51.579,38.947,31.579,68.421,93.684,100.0
3WUZ_1_A,58.583,75.0,91.667,95.833,96.667,100.0,100.0,96.667,100.0,100.0
2R41_1_A,48.204,86.364,100.0,100.0,74.545,100.0,100.0,60.0,72.727,100.0
2DLK_d2dlka2,56.173,36.111,38.889,100.0,25.0,0.0,0.0,100.0,100.0,100.0
1J8Y_d1j8yf1,56.293,40.476,23.81,25.0,52.381,42.857,50.0,57.143,54.762,56.25
4G6X_1_A,60.099,78.065,100.0,100.0,80.0,100.0,100.0,50.323,38.961,38.71
3RKL_1_A,44.234,62.069,67.442,58.824,67.816,51.163,47.059,47.126,30.233,11.765
2MZG_1_A,64.307,56.25,90.625,100.0,57.812,100.0,100.0,46.875,46.875,91.667
3H7H_1_A,48.14,48.333,41.667,58.333,51.667,50.0,66.667,40.833,41.667,62.5
3U52_3_E,57.475,57.143,55.932,95.652,47.059,45.763,91.304,53.782,44.068,47.826
5AON_1_A,58.059,58.491,42.308,60.0,64.151,46.154,30.0,30.189,23.077,60.0
1N52_2_B,61.5,50.0,55.128,100.0,72.436,71.795,100.0,85.897,100.0,100.0
2NVN_1_A,55.382,83.607,100.0,100.0,59.016,96.721,100.0,70.492,57.377,50.0
3U58_1_A,64.621,65.728,56.604,50.0,63.38,57.547,57.143,89.671,89.623,83.333
2CPX_1_A,68.159,60.0,64.912,86.957,52.174,36.842,26.087,100.0,100.0,100.0
1U3D_d1u3da2,66.583,62.703,50.0,48.649,79.459,71.739,54.054,50.811,57.609,86.486
1U9L_1_A,50.497,37.143,31.429,50.0,44.286,48.571,57.143,40.0,31.429,42.857
2JND_1_A,56.241,68.067,66.102,95.652,54.622,71.186,95.652,50.42,37.288,60.87
